,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female
6351,2,2,3,2,1,1,0,1,1,-1,-1,1,-1,1
6352,494,1,4,2,2,1,0,1,1,-1,-1,1,-1,1
6353,1,2,6,2,1,0,0,1,1,-1,1,-1,1,-1
6354,4,0,4,1,1,0,1,2,0,-1,1,-1,-1,1
6355,3,3,6,2,1,1,1,1,0,1,-1,-1,-1,1
6356,2,2,4,2,2,1,1,2,0,-1,-1,1,1,-1
6357,1,1,4,2,1,1,0,1,0,-1,1,-1,-1,1
6358,4,1,7,0,2,1,1,1,0,-1,1,-1,1,-1
6359,492,1,5,0,1,1,1,1,0,1,-1,-1,1,-1
6360,2,0,4,0,2,0,1,1,0,-1,1,-1,1,-1
6361,3,1,6,0,2,0,1,2,0,-1,1,-1,-1,1
6362,3,0,5,0,1,0,1,1,0,-1,1,-1,1,-1
6363,3,1,6,3,1,1,0,1,1,-1,1,-1,1,-1
6364,2,1,3,1,1,1,0,2,0,-1,1,-1,-1,1
6365,3,0,3,3,2,1,0,1,0,-1,1,-1,-1,1
6366,4,1,6,0,2,1,0,2,0,-1,1,-1,1,-1
6367,4,1,3,1,2,1,0,2,0,-1,-1,1,1,-1
6368,2,2,4,2,1,0,1,2,0,1,-1,-1,1,-1
6369,2,1,4,0,1,1,1,2,0,1,-1,-1,-1,1
6370,1,1,3,2,1,1,0,2,0,-1,1,-1,1,-1
6371,3,0,5,2,1,1,1,1,0,1,-1,-1,1,-1
6372,3,1,6,2,1,0,1,1,1,1,-1,-1,1,-1
6373,3,1,6,1,1,1,1,1,0,-1,1,-1,-1,1
6374,4,1,4,0,2,1,0,1,0,-1,1,-1,-1,1
6375,2,0,2,0,1,1,0,1,0,-1,1,-1,1,-1
6376,2,0,4,2,1,0,1,1,0,1,-1,-1,1,-1
6377,1,1,6,2,1,0,1,1,0,-1,-1,1,1,-1
6378,1,1,6,2,1,0,1,2,1,-1,-1,1,-1,1
6379,4,1,3,2,2,0,1,2,0,-1,-1,1,1,-1
6380,2,1,4,2,1,1,0,2,0,-1,1,-1,1,-1
6381,2,2,5,2,2,1,0,2,1,-1,-1,1,-1,1
6382,4,3,3,2,2,0,1,2,0,-1,1,-1,1,-1
6383,2,2,5,1,1,0,1,2,0,-1,-1,1,-1,1
6384,2,1,3,2,2,0,1,2,0,-1,1,-1,-1,1
6385,3,1,3,2,1,1,1,1,0,1,-1,-1,1,-1
6386,3,2,6,2,1,0,0,2,1,-1,-1,1,-1,1
6387,3,1,6,3,1,1,0,2,0,-1,1,-1,1,-1
6388,3,1,5,0,2,1,1,2,0,-1,1,-1,-1,1
6389,2,1,4,0,2,0,1,2,0,-1,1,-1,1,-1
6390,3,1,3,3,2,1,0,2,0,-1,1,-1,1,-1
6391,2,1,6,2,1,1,0,2,0,1,-1,-1,-1,1
6392,1,0,6,0,2,1,1,2,0,1,-1,-1,1,-1
6393,2,0,3,0,2,1,1,1,0,-1,1,-1,1,-1
6394,4,0,5,1,2,1,1,1,0,-1,1,-1,1,-1
6395,2,1,4,2,1,1,1,2,1,-1,1,-1,1,-1
6396,2,2,3,0,1,1,1,2,1,-1,1,-1,1,-1
6397,4,0,3,2,2,1,0,1,1,-1,-1,1,-1,1
6398,2,0,5,2,2,1,1,1,0,-1,-1,1,1,-1
6399,3,1,3,0,2,1,0,2,0,-1,1,-1,1,-1
6400,2,0,2,2,2,1,1,2,0,1,-1,-1,1,-1
6401,4,0,4,2,2,0,1,1,0,-1,1,-1,-1,1
6402,3,1,5,2,1,0,1,1,0,-1,1,-1,1,-1
6403,3,1,5,2,1,1,1,1,0,-1,1,-1,-1,1
6404,2,2,5,2,1,1,0,2,0,1,-1,-1,1,-1
6405,1,0,4,2,2,1,1,1,0,-1,-1,1,1,-1
6406,1,1,5,0,2,0,0,2,0,-1,1,-1,-1,1
6407,3,1,3,0,2,0,1,1,0,1,-1,-1,1,-1
6408,3,1,4,3,1,1,0,1,1,-1,1,-1,1,-1
6409,2,1,4,1,2,1,1,2,0,-1,1,-1,-1,1
6410,2,1,5,0,2,1,0,2,0,-1,1,-1,-1,1
6411,1,0,6,0,1,1,0,2,0,-1,1,-1,-1,1
6412,4,2,5,2,1,1,0,1,1,-1,1,-1,1,-1
6413,3,0,6,0,2,1,0,2,0,1,-1,-1,-1,1
6414,4,1,6,2,1,1,0,1,1,-1,-1,1,-1,1
6415,2,0,3,0,2,0,1,1,0,1,-1,-1,-1,1
6416,2,1,2,2,1,1,0,2,0,-1,1,-1,-1,1
6417,1,1,4,0,1,1,1,1,1,-1,1,-1,1,-1
6418,3,1,5,2,1,0,1,2,0,-1,1,-1,1,-1
6419,4,0,5,1,1,0,0,2,0,1,-1,-1,-1,1
6420,3,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
6421,3,1,5,2,2,1,1,1,0,1,-1,-1,1,-1
6422,2,1,4,1,1,1,0,1,1,-1,1,-1,1,-1
6423,2,3,5,1,3,0,0,2,1,-1,-1,1,-1,1
6424,3,0,3,0,3,1,1,1,0,-1,1,-1,1,-1
6425,2,1,5,2,2,1,0,2,0,-1,-1,1,-1,1
6426,3,0,3,0,2,1,1,1,0,-1,1,-1,1,-1
6427,1,1,5,1,1,0,0,1,0,1,-1,-1,-1,1
6428,3,2,6,0,2,1,1,1,0,-1,1,-1,1,-1
6429,1,2,4,2,4,1,0,2,1,-1,-1,1,-1,1
6430,3,1,4,1,2,1,0,2,0,-1,-1,1,1,-1
6431,3,0,4,1,1,1,1,2,0,-1,1,-1,1,-1
6432,3,1,5,0,2,1,0,2,0,-1,1,-1,-1,1
6433,3,2,6,2,1,1,1,1,0,-1,-1,1,1,-1
6434,1,1,2,2,1,1,0,1,0,-1,-1,1,-1,1
6435,3,0,7,2,1,1,0,1,0,-1,-1,1,-1,1
6436,3,1,4,1,2,1,0,2,0,-1,1,-1,1,-1
6437,2,1,5,1,2,1,0,1,0,1,-1,-1,-1,1
6438,3,1,5,0,2,1,0,2,0,-1,1,-1,1,-1
6439,2,1,6,1,1,1,0,2,1,1,-1,-1,1,-1
6440,3,0,5,2,1,1,1,1,0,-1,1,-1,-1,1
6441,2,1,6,1,1,1,1,2,0,1,-1,-1,1,-1
6442,3,0,5,0,2,0,1,1,0,1,-1,-1,-1,1
6443,1,1,5,2,1,1,1,2,0,-1,-1,1,1,-1
6444,1,1,4,0,2,0,1,1,0,1,-1,-1,1,-1
6445,3,1,4,0,2,1,1,2,0,-1,1,-1,-1,1
6446,3,1,5,2,1,1,0,1,0,-1,1,-1,1,-1
6447,4,0,4,1,1,1,0,1,0,1,-1,-1,1,-1
6448,1,1,4,1,2,1,1,1,1,-1,-1,1,-1,1
6449,1,1,5,2,1,0,1,1,0,-1,1,-1,1,-1
6450,2,1,4,2,2,1,1,1,0,1,-1,-1,-1,1
6451,3,0,4,0,2,1,1,1,0,-1,1,-1,1,-1
6452,2,1,6,0,1,1,0,1,0,1,-1,-1,1,-1
6453,1,3,4,1,1,0,0,1,1,-1,1,-1,-1,1
6454,2,2,3,2,1,1,0,1,1,-1,-1,1,-1,1
6455,1,1,5,2,2,0,0,2,0,-1,1,-1,-1,1
6456,2,1,7,1,1,1,0,1,0,-1,1,-1,1,-1
6457,4,1,4,0,1,1,1,2,0,-1,1,-1,-1,1
6458,4,2,4,2,1,1,1,1,0,1,-1,-1,1,-1
6459,3,1,5,1,1,1,0,1,1,-1,1,-1,1,-1
6460,3,1,5,0,2,1,1,2,0,1,-1,-1,1,-1
6461,2,1,3,1,2,0,0,2,0,-1,1,-1,-1,1
6462,3,1,5,0,1,1,0,1,0,-1,1,-1,1,-1
6463,2,1,3,1,1,1,0,1,0,-1,1,-1,1,-1
6464,4,1,4,0,1,0,1,1,1,-1,1,-1,-1,1
6465,2,0,6,1,2,1,0,2,0,1,-1,-1,1,-1
6466,4,1,5,2,1,0,0,2,0,-1,-1,1,-1,1
6467,3,1,3,2,1,1,0,1,1,-1,1,-1,-1,1
6468,1,1,3,0,2,1,1,2,0,-1,1,-1,-1,1
6469,2,2,5,2,1,1,0,2,1,-1,-1,1,-1,1
6470,2,0,3,2,1,1,1,2,0,-1,-1,1,-1,1
6471,1,1,5,0,2,1,1,1,0,1,-1,-1,1,-1
6472,2,2,6,3,2,1,1,1,0,-1,-1,1,-1,1
6473,1,1,3,0,2,1,1,2,0,-1,1,-1,-1,1
6474,3,0,4,2,1,1,1,1,0,-1,1,-1,1,-1
6475,3,1,2,1,2,1,1,2,0,-1,-1,1,1,-1
6476,2,1,4,2,2,1,1,1,0,-1,1,-1,-1,1
6477,1,1,4,0,2,1,0,1,0,-1,1,-1,-1,1
6478,2,1,6,0,2,1,1,1,0,1,-1,-1,1,-1
6479,2,1,3,2,1,1,1,1,0,-1,1,-1,1,-1
6480,3,2,6,0,1,1,0,2,1,-1,1,-1,-1,1
6481,3,0,4,2,2,1,1,2,0,-1,-1,1,1,-1
6482,2,1,3,2,2,0,1,2,0,-1,-1,1,1,-1
6483,2,1,5,3,2,1,0,1,0,1,-1,-1,-1,1
6484,3,1,3,0,2,1,0,1,0,-1,1,-1,1,-1
6485,2,0,6,2,1,0,0,1,0,-1,1,-1,1,-1
6486,3,0,3,0,2,1,1,1,0,1,-1,-1,1,-1
6487,2,1,4,2,3,1,1,2,1,-1,-1,1,-1,1
6488,4,1,5,2,1,0,1,1,0,1,-1,-1,1,-1
6489,4,0,4,3,1,1,0,1,0,-1,1,-1,1,-1
6490,1,1,5,2,1,1,1,2,0,1,-1,-1,-1,1
6491,3,1,4,2,1,1,1,2,0,1,-1,-1,-1,1
6492,4,0,5,0,2,1,0,1,0,1,-1,-1,-1,1
6493,3,0,5,2,1,0,0,1,0,-1,1,-1,-1,1
6494,3,1,5,2,1,1,1,2,1,-1,-1,1,-1,1
6495,3,1,4,0,1,1,1,2,0,-1,1,-1,-1,1
6496,3,1,4,1,1,0,1,1,1,-1,-1,1,-1,1
6497,3,1,3,2,1,1,0,1,0,-1,-1,1,-1,1
6498,3,0,5,2,1,1,0,1,0,-1,1,-1,1,-1
6499,2,1,3,2,1,0,0,2,0,1,-1,-1,1,-1
6500,4,2,4,0,1,0,1,1,1,-1,1,-1,1,-1
6501,3,1,6,2,1,1,0,2,0,-1,1,-1,1,-1
6502,3,0,4,1,2,1,1,1,0,-1,-1,1,1,-1
6503,2,1,3,2,1,1,0,1,1,1,-1,-1,1,-1
6504,3,0,3,1,1,1,1,2,0,1,-1,-1,1,-1
6505,2,0,4,1,2,1,1,1,0,-1,-1,1,-1,1
6506,4,1,3,0,2,0,1,2,0,1,-1,-1,1,-1
6507,2,1,5,2,1,1,1,1,1,-1,-1,1,1,-1
6508,2,1,5,2,1,0,1,1,0,1,-1,-1,1,-1
6509,3,0,4,0,1,1,0,2,0,1,-1,-1,-1,1
6510,2,2,3,3,1,0,1,2,1,1,-1,-1,-1,1
6511,3,1,5,0,2,1,0,1,0,1,-1,-1,-1,1
6512,4,1,5,2,2,1,0,2,1,-1,-1,1,1,-1
6513,2,1,4,0,3,1,0,1,1,-1,1,-1,-1,1
6514,2,1,4,2,2,0,1,1,0,-1,-1,1,1,-1
6515,2,1,4,0,2,1,0,1,0,1,-1,-1,-1,1
6516,4,0,4,0,2,1,0,2,0,-1,1,-1,-1,1
6517,2,1,3,2,1,1,1,2,0,-1,1,-1,1,-1
6518,2,1,7,3,1,1,1,1,1,1,-1,-1,-1,1
6519,2,2,5,0,2,1,1,1,0,1,-1,-1,-1,1
6520,4,1,6,2,2,1,1,2,0,-1,-1,1,1,-1
6521,2,1,3,3,2,1,1,2,0,-1,-1,1,-1,1
6522,4,2,6,3,1,1,1,1,1,-1,-1,1,-1,1
6523,2,0,4,0,2,1,1,1,0,-1,1,-1,-1,1
6524,2,0,6,0,1,1,1,1,0,-1,1,-1,1,-1
6525,3,2,6,0,1,1,0,2,1,-1,1,-1,-1,1
6526,2,1,6,1,1,0,0,2,1,1,-1,-1,-1,1
6527,1,1,5,0,1,1,0,1,0,-1,1,-1,-1,1
6528,2,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
6529,3,0,3,0,3,1,0,2,1,1,-1,-1,1,-1
6530,2,0,5,0,1,1,0,2,1,-1,1,-1,1,-1
6531,2,0,6,2,1,1,0,2,0,-1,1,-1,1,-1
6532,495,1,3,2,2,0,0,2,0,-1,-1,1,1,-1
6533,4,1,3,0,3,1,1,1,1,1,-1,-1,1,-1
6534,1,0,6,2,1,1,0,1,0,-1,1,-1,1,-1
6535,3,0,6,3,2,0,1,2,1,-1,-1,1,1,-1
6536,2,1,4,2,1,1,1,2,0,-1,-1,1,-1,1
6537,3,1,5,2,1,1,1,2,1,-1,-1,1,1,-1
6538,3,0,3,2,1,1,1,2,0,1,-1,-1,-1,1
6539,4,1,4,0,1,0,0,1,0,-1,1,-1,1,-1
6540,2,0,3,0,1,0,1,1,0,-1,1,-1,1,-1
6541,3,1,5,1,1,0,1,2,0,-1,-1,1,-1,1
6542,3,2,6,2,1,1,1,2,1,-1,-1,1,1,-1
6543,1,0,6,2,1,0,1,1,0,-1,-1,1,-1,1
6544,2,1,4,2,1,1,0,1,1,1,-1,-1,-1,1
6545,3,0,5,2,1,0,0,2,0,1,-1,-1,1,-1
6546,2,0,4,3,1,1,1,2,0,1,-1,-1,1,-1
6547,3,0,5,0,2,1,1,2,0,-1,1,-1,1,-1
6548,4,2,4,0,1,1,1,1,1,-1,1,-1,-1,1
6549,1,1,6,2,1,0,0,1,0,1,-1,-1,-1,1
6550,3,1,5,0,2,1,1,2,0,1,-1,-1,-1,1
6551,2,1,5,3,3,1,1,1,0,-1,-1,1,1,-1
6552,504,1,5,3,1,1,0,1,1,-1,-1,1,-1,1
6553,2,1,3,2,2,1,0,1,0,-1,-1,1,-1,1
6554,3,1,2,2,1,0,1,2,0,-1,1,-1,1,-1
6555,2,2,5,2,1,1,0,1,1,-1,1,-1,-1,1
6556,2,0,6,0,2,1,1,1,0,1,-1,-1,1,-1
6557,3,0,3,2,2,1,1,2,0,-1,1,-1,-1,1
6558,2,2,6,0,2,1,1,2,0,-1,1,-1,1,-1
6559,3,1,3,0,2,0,1,2,0,-1,1,-1,-1,1
6560,2,1,5,0,1,1,0,1,0,-1,1,-1,1,-1
6561,3,1,7,3,1,1,1,1,0,1,-1,-1,-1,1
6562,2,1,5,1,2,0,0,2,0,-1,-1,1,1,-1
6563,2,0,5,2,1,1,1,2,0,-1,-1,1,-1,1
6564,495,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
6565,4,1,5,2,1,1,0,1,1,-1,-1,1,-1,1
6566,1,0,2,0,1,1,0,2,0,-1,1,-1,1,-1
6567,1,1,4,2,2,1,0,2,0,-1,1,-1,1,-1
6568,3,1,3,1,1,0,0,2,0,1,-1,-1,1,-1
6569,3,1,4,3,1,1,0,1,0,-1,1,-1,1,-1
6570,2,1,6,2,1,1,1,2,0,-1,1,-1,1,-1
6571,3,0,6,3,1,1,1,2,0,1,-1,-1,-1,1
6572,3,1,6,2,1,1,0,2,0,1,-1,-1,1,-1
6573,3,1,7,1,2,1,1,1,0,-1,-1,1,1,-1
6574,3,1,6,1,1,0,0,2,1,-1,1,-1,-1,1
6575,1,1,4,2,2,1,0,1,0,-1,1,-1,1,-1
6576,2,2,2,0,2,0,1,2,0,-1,1,-1,1,-1
6577,3,0,3,0,1,1,1,2,0,-1,1,-1,1,-1
6578,493,1,3,1,1,1,1,1,0,-1,-1,1,1,-1
6579,1,1,4,3,1,1,0,1,0,1,-1,-1,1,-1
6580,1,1,6,0,2,0,1,1,0,-1,1,-1,-1,1
6581,2,2,3,2,1,1,0,1,1,-1,1,-1,-1,1
6582,2,1,6,2,2,1,0,2,1,1,-1,-1,1,-1
6583,3,1,6,2,2,0,1,1,0,-1,-1,1,1,-1
6584,3,1,4,2,4,1,0,2,1,-1,-1,1,1,-1
6585,505,0,6,0,2,0,0,2,0,-1,1,-1,1,-1
6586,2,1,4,1,1,0,0,2,0,-1,1,-1,1,-1
6587,3,1,5,1,1,1,1,2,0,-1,-1,1,1,-1
6588,3,1,3,3,2,1,0,1,0,-1,1,-1,-1,1
6589,2,2,5,2,1,0,1,1,1,-1,-1,1,1,-1
6590,1,1,2,2,1,1,1,1,1,-1,1,-1,-1,1
6591,3,1,3,2,1,0,0,1,1,-1,-1,1,1,-1
6592,2,3,3,0,1,1,0,2,1,-1,1,-1,1,-1
6593,4,1,3,2,2,1,0,1,0,1,-1,-1,-1,1
6594,4,1,3,2,2,1,0,1,1,-1,1,-1,1,-1
6595,2,3,7,0,2,1,1,1,0,-1,1,-1,1,-1
6596,4,2,5,0,2,1,1,1,0,-1,1,-1,1,-1
6597,3,1,2,0,2,1,1,1,1,1,-1,-1,1,-1
6598,1,1,2,0,1,0,1,2,0,1,-1,-1,-1,1
6599,2,1,3,0,2,1,1,1,0,1,-1,-1,1,-1
6600,4,3,4,0,2,1,1,2,1,-1,1,-1,1,-1
6601,3,1,6,3,1,1,0,1,0,1,-1,-1,-1,1
6602,2,1,3,2,1,1,1,1,0,-1,-1,1,1,-1
6603,3,0,6,2,1,1,1,1,0,-1,1,-1,-1,1
6604,3,1,6,2,1,1,1,1,0,1,-1,-1,1,-1
6605,2,2,5,3,1,0,0,1,0,-1,1,-1,1,-1
6606,1,3,3,3,2,1,1,1,0,-1,-1,1,-1,1
6607,4,1,6,2,1,1,1,2,0,1,-1,-1,1,-1
6608,3,0,4,1,1,0,1,1,0,-1,-1,1,1,-1
6609,4,0,4,2,1,0,1,2,0,1,-1,-1,-1,1
6610,1,1,5,0,2,1,0,2,0,1,-1,-1,1,-1
6611,1,1,4,1,1,0,0,1,0,-1,1,-1,1,-1
6612,3,1,5,0,2,1,0,2,0,1,-1,-1,1,-1
6613,3,1,6,2,1,1,1,1,0,-1,1,-1,1,-1
6614,3,1,7,0,2,0,1,1,0,1,-1,-1,-1,1
6615,3,1,3,2,1,1,1,2,0,-1,1,-1,-1,1
6616,3,3,5,2,1,1,1,1,0,-1,-1,1,1,-1
6617,4,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
6618,4,1,5,0,2,1,0,1,0,1,-1,-1,-1,1
6619,2,3,5,2,1,1,1,1,0,-1,-1,1,1,-1
6620,2,0,4,1,1,0,1,2,0,-1,-1,1,-1,1
6621,3,0,3,0,2,1,1,1,0,1,-1,-1,-1,1
6622,3,0,6,0,2,1,0,1,0,1,-1,-1,-1,1
6623,3,1,5,2,1,1,0,1,0,1,-1,-1,1,-1
6624,2,0,2,3,2,1,1,1,0,-1,-1,1,1,-1
6625,4,1,2,0,2,1,0,2,1,-1,1,-1,-1,1
6626,3,1,5,0,2,1,1,1,0,-1,1,-1,1,-1
6627,3,0,6,0,1,1,1,2,0,-1,1,-1,1,-1
6628,3,1,3,3,1,0,1,1,0,-1,1,-1,1,-1
6629,3,1,5,0,1,0,0,1,0,-1,1,-1,1,-1
6630,4,1,5,1,3,0,1,1,1,-1,-1,1,1,-1
6631,3,3,3,1,1,1,1,1,0,-1,1,-1,-1,1
6632,3,1,4,0,2,1,1,1,0,-1,1,-1,-1,1
6633,4,1,5,0,1,1,0,2,1,-1,1,-1,1,-1
6634,2,0,6,2,1,1,1,1,0,-1,1,-1,-1,1
6635,500,0,3,2,1,0,1,1,0,-1,1,-1,-1,1
6636,1,1,3,1,1,1,0,2,1,-1,1,-1,1,-1
6637,3,0,5,0,2,1,0,2,0,1,-1,-1,-1,1
6638,3,1,5,1,1,0,0,1,1,-1,-1,1,-1,1
6639,1,1,3,1,2,0,1,1,0,-1,1,-1,-1,1
6640,4,2,5,2,1,1,0,2,1,-1,-1,1,-1,1
6641,2,1,6,0,2,0,0,1,0,-1,1,-1,1,-1
6642,487,1,6,0,1,0,0,2,0,1,-1,-1,1,-1
6643,4,1,4,2,2,1,1,2,0,-1,-1,1,1,-1
6644,1,2,6,2,2,1,1,1,0,-1,-1,1,1,-1
6645,2,1,5,0,2,1,1,1,0,-1,1,-1,1,-1
6646,3,3,3,2,1,1,1,2,0,-1,1,-1,1,-1
6647,1,1,5,2,2,1,1,1,0,-1,1,-1,-1,1
6648,3,1,6,0,1,1,1,1,0,-1,1,-1,-1,1
6649,2,1,4,3,2,1,0,1,0,-1,1,-1,-1,1
6650,4,3,4,0,2,1,1,2,0,-1,1,-1,-1,1
6651,2,2,5,2,1,1,0,1,1,-1,-1,1,1,-1
6652,3,0,4,1,2,0,0,2,0,-1,-1,1,-1,1
6653,3,1,4,1,2,1,0,2,0,-1,-1,1,1,-1
6654,1,1,6,2,1,0,1,1,0,-1,1,-1,-1,1
6655,3,2,3,0,2,0,1,1,0,-1,1,-1,-1,1
6656,4,1,7,1,1,1,1,2,0,-1,-1,1,1,-1
6657,3,1,4,0,2,1,0,2,0,-1,1,-1,-1,1
6658,3,2,5,0,1,1,0,1,1,-1,1,-1,-1,1
6659,3,1,2,3,2,0,1,1,1,-1,1,-1,1,-1
6660,3,0,6,0,2,0,0,1,0,1,-1,-1,-1,1
6661,1,1,2,0,2,1,0,1,0,-1,1,-1,-1,1
6662,2,1,6,0,2,1,1,1,0,-1,1,-1,-1,1
6663,2,1,3,2,1,1,0,2,0,-1,1,-1,-1,1
6664,1,1,6,2,2,1,1,2,0,1,-1,-1,-1,1
6665,3,1,3,0,1,0,0,1,0,-1,1,-1,1,-1
6666,1,1,5,0,2,1,1,1,0,1,-1,-1,1,-1
6667,3,1,5,2,1,0,0,2,1,-1,1,-1,-1,1
6668,4,1,3,2,1,1,1,1,0,-1,1,-1,-1,1
6669,3,0,3,0,2,1,0,2,0,1,-1,-1,-1,1
6670,4,0,3,0,2,1,0,2,0,-1,1,-1,1,-1
6671,2,0,5,2,2,1,1,2,0,-1,1,-1,1,-1
6672,4,1,4,0,2,1,0,1,0,-1,1,-1,1,-1
6673,4,1,4,2,1,1,0,2,0,-1,1,-1,1,-1
6674,3,3,6,0,1,0,1,2,0,1,-1,-1,-1,1
6675,489,2,4,1,1,1,0,2,1,1,-1,-1,-1,1
6676,2,1,6,0,2,1,1,2,0,1,-1,-1,1,-1
6677,3,1,2,3,1,1,1,2,0,-1,1,-1,-1,1
6678,2,1,6,3,3,1,0,2,1,-1,-1,1,-1,1
6679,2,0,6,1,1,0,0,2,0,-1,-1,1,-1,1
6680,3,1,3,0,2,1,0,2,0,-1,1,-1,1,-1
6681,2,1,5,0,2,0,0,1,0,1,-1,-1,1,-1
6682,2,0,6,3,1,1,0,2,0,-1,1,-1,1,-1
6683,3,1,5,3,1,1,1,1,0,-1,1,-1,-1,1
6684,2,0,5,1,1,1,1,2,0,-1,1,-1,1,-1
6685,1,1,3,2,1,0,0,2,1,-1,1,-1,1,-1
6686,3,1,5,2,1,1,0,2,0,1,-1,-1,-1,1
6687,3,0,4,1,1,0,0,1,1,-1,1,-1,-1,1
6688,4,1,6,2,1,1,0,1,1,-1,-1,1,1,-1
6689,2,0,3,2,1,1,0,1,0,-1,1,-1,-1,1
6690,2,1,4,0,2,0,1,1,0,1,-1,-1,1,-1
6691,2,1,5,0,1,0,1,2,0,-1,1,-1,1,-1
6692,1,2,5,2,1,1,0,2,0,-1,-1,1,1,-1
6693,1,1,5,0,2,0,0,2,0,-1,1,-1,-1,1
6694,3,0,4,1,2,1,1,2,0,-1,-1,1,1,-1
6695,3,1,5,1,1,1,1,1,0,-1,-1,1,1,-1
6696,3,1,5,0,2,1,1,1,0,-1,1,-1,-1,1
6697,2,1,7,1,1,0,0,1,0,-1,1,-1,1,-1
6698,4,1,6,2,1,1,0,2,0,-1,1,-1,1,-1
6699,3,3,2,2,2,1,1,2,0,-1,-1,1,1,-1
6700,4,0,4,2,1,1,0,1,1,-1,1,-1,-1,1
6701,3,1,3,2,1,0,1,2,0,-1,1,-1,-1,1
6702,4,2,4,1,1,0,1,1,0,-1,1,-1,-1,1
6703,4,2,6,2,3,1,0,2,1,-1,-1,1,-1,1
6704,2,0,6,2,1,1,1,1,0,-1,-1,1,-1,1
6705,4,0,6,2,1,1,1,2,0,1,-1,-1,1,-1
6706,4,0,7,1,1,0,1,1,0,1,-1,-1,-1,1
6707,1,0,4,2,1,1,1,1,0,-1,1,-1,1,-1
6708,2,1,5,0,1,0,1,2,0,-1,1,-1,1,-1
6709,3,0,6,0,2,0,1,1,0,-1,1,-1,1,-1
6710,3,1,2,1,1,0,0,2,0,-1,1,-1,1,-1
6711,4,0,7,3,2,1,1,1,0,-1,1,-1,-1,1
6712,3,1,7,0,2,1,1,1,0,1,-1,-1,1,-1
6713,4,2,5,1,1,0,1,2,1,1,-1,-1,1,-1
6714,4,1,4,2,1,0,1,2,0,-1,-1,1,1,-1
6715,3,2,3,2,1,1,1,2,0,-1,1,-1,1,-1
6716,3,1,5,3,1,0,1,2,0,-1,-1,1,-1,1
6717,3,1,6,2,1,1,0,1,0,-1,-1,1,-1,1
6718,3,1,5,0,2,1,1,1,0,-1,1,-1,1,-1
6719,4,1,5,2,1,1,1,2,0,1,-1,-1,-1,1
6720,3,1,5,2,1,1,1,2,1,-1,1,-1,1,-1
6721,3,1,5,2,2,0,1,1,0,-1,-1,1,-1,1
6722,2,1,5,0,1,0,1,1,0,-1,1,-1,1,-1
6723,2,1,6,2,4,0,1,1,1,-1,-1,1,1,-1
6724,3,1,6,0,1,1,0,2,1,-1,1,-1,1,-1
6725,1,1,3,0,3,0,1,2,0,-1,1,-1,1,-1
6726,4,1,5,0,1,1,0,1,0,-1,1,-1,-1,1
6727,3,0,5,0,1,0,1,2,0,-1,1,-1,-1,1
6728,2,0,3,0,2,1,1,1,0,-1,1,-1,1,-1
6729,3,1,5,2,1,1,0,2,0,-1,1,-1,1,-1
6730,2,1,5,2,1,1,1,2,0,-1,1,-1,1,-1
6731,4,0,4,3,2,1,1,2,0,-1,1,-1,1,-1
6732,2,1,5,2,1,0,0,1,1,-1,-1,1,1,-1
6733,4,1,5,1,2,0,1,2,0,1,-1,-1,-1,1
6734,1,0,5,0,1,0,1,2,1,-1,1,-1,-1,1
6735,2,0,5,0,2,1,1,1,0,-1,1,-1,1,-1
6736,1,1,4,2,2,0,0,1,0,-1,1,-1,1,-1
6737,2,1,3,2,1,1,0,1,1,-1,1,-1,1,-1
6738,4,1,5,1,1,1,0,2,0,1,-1,-1,1,-1
6739,3,0,4,0,2,1,1,2,0,1,-1,-1,-1,1
6740,2,1,6,0,2,1,1,1,0,-1,1,-1,-1,1
6741,1,0,7,0,2,0,1,1,0,-1,1,-1,1,-1
6742,2,1,5,2,1,1,1,1,0,1,-1,-1,-1,1
6743,2,0,4,0,2,1,1,1,0,-1,1,-1,1,-1
6744,2,1,5,0,1,1,1,1,0,1,-1,-1,-1,1
6745,3,2,5,0,2,1,1,2,0,-1,1,-1,1,-1
6746,3,2,4,1,1,1,1,1,0,-1,1,-1,1,-1
6747,2,2,5,2,2,1,1,2,1,1,-1,-1,-1,1
6748,4,3,4,0,1,1,1,1,1,-1,1,-1,1,-1
6749,2,1,4,0,1,1,1,1,0,-1,1,-1,-1,1
6750,500,2,3,0,1,0,0,2,1,1,-1,-1,-1,1
6751,2,1,3,0,2,0,1,2,0,-1,1,-1,-1,1
6752,3,2,7,2,1,1,0,2,0,-1,1,-1,1,-1
6753,3,0,5,2,1,1,0,2,0,1,-1,-1,1,-1
6754,4,1,6,3,2,0,0,1,0,-1,1,-1,-1,1
6755,1,1,5,2,2,1,1,2,1,1,-1,-1,-1,1
6756,3,1,6,1,1,1,0,2,0,-1,1,-1,-1,1
6757,1,0,5,2,1,1,0,2,0,-1,1,-1,-1,1
6758,3,1,3,0,1,1,0,2,1,-1,1,-1,1,-1
6759,2,0,5,0,2,1,1,2,0,-1,1,-1,1,-1
